"","Time","0ugmL_SIgA","30ugmL_SIgA","300ugmL_SIgA","0ugmL_SD","30ugmL_SD","300ugmL_SD","0_lower","0_upper","30_lower","30_upper","300_lower","300_upper"
"788",3283.98458333333,0.662,0.442,0.7275,0.233927873499504,0.242483504593611,0.233927873499504,0.428072126500496,0.895927873499504,0.199516495406389,0.684483504593612,0.493572126500496,0.961427873499504
"789",3288.13433333333,0.6555,0.428,0.72325,0.230693880860908,0.236745996094267,0.230693880860908,0.424806119139092,0.886193880860908,0.191254003905733,0.664745996094267,0.492556119139092,0.953943880860908
"790",3292.28508333333,0.6555,0.41425,0.7225,0.232277671476762,0.240214487489826,0.232277671476762,0.423222328523238,0.887777671476762,0.174035512510174,0.654464487489827,0.490222328523238,0.954777671476762
"791",3296.43508333333,0.64825,0.42475,0.71725,0.229413019101648,0.240704521491946,0.229413019101648,0.418836980898352,0.877663019101648,0.184045478508054,0.665454521491946,0.487836980898352,0.946663019101649
"792",3300.60175,0.644,0.4175,0.7155,0.225329943268384,0.240335009240574,0.225329943268384,0.418670056731616,0.869329943268384,0.177164990759426,0.657835009240574,0.490170056731616,0.940829943268384
"793",3304.75175,0.6435,0.418,0.7125,0.221829326284872,0.232049384111802,0.221829326284872,0.421670673715128,0.865329326284872,0.185950615888198,0.650049384111802,0.490670673715128,0.934329326284872
"794",3308.90175,0.63925,0.41825,0.70975,0.22101809880641,0.231615342036461,0.22101809880641,0.41823190119359,0.86026809880641,0.186634657963539,0.649865342036461,0.48873190119359,0.93076809880641
"795",3313.06816666667,0.637,0.4135,0.70975,0.217234895907633,0.228013157515087,0.217234895907633,0.419765104092367,0.854234895907633,0.185486842484913,0.641513157515087,0.492515104092367,0.926984895907633
"796",3317.21841666667,0.63175,0.4135,0.70675,0.219099672904061,0.230752934253644,0.219099672904061,0.412650327095939,0.850849672904061,0.182747065746356,0.644252934253644,0.487650327095939,0.925849672904061
"797",3321.36841666667,0.63175,0.4115,0.70775,0.218407875315887,0.226857334022949,0.218407875315887,0.413342124684113,0.850157875315887,0.184642665977051,0.638357334022949,0.489342124684113,0.926157875315887
"798",3325.51816666667,0.62675,0.4005,0.7035,0.217207082450519,0.221672431002745,0.217207082450519,0.409542917549481,0.843957082450519,0.178827568997255,0.622172431002745,0.486292917549481,0.920707082450519
"799",3329.68508333333,0.61825,0.4015,0.7015,0.212562931857838,0.223476135937002,0.212562931857838,0.405687068142162,0.830812931857838,0.178023864062998,0.624976135937002,0.488937068142162,0.914062931857838
"800",3333.83533333333,0.61875,0.39625,0.701,0.20942520542348,0.212291270035612,0.20942520542348,0.40932479457652,0.82817520542348,0.183958729964388,0.608541270035613,0.49157479457652,0.91042520542348
"801",3337.98508333333,0.6145,0.40275,0.699,0.208701341634403,0.218047395459489,0.208701341634403,0.405798658365597,0.823201341634404,0.184702604540511,0.620797395459489,0.490298658365597,0.907701341634404
"802",3342.13483333333,0.613,0.398,0.69375,0.206787330366248,0.217878406456445,0.206787330366248,0.406212669633751,0.819787330366249,0.180121593543555,0.615878406456445,0.486962669633752,0.900537330366249
"803",3346.3005,0.607,0.399,0.69,0.203018061593872,0.209516109165859,0.203018061593872,0.403981938406128,0.810018061593872,0.189483890834141,0.608516109165859,0.486981938406128,0.893018061593872
